lipa80a,ANNEALING,258104,10 63 14 77 55 43 31 16 53 71 47 11 7 38 75 52 5 9 37 73 2 78 1 72 21 48 12 23 69 51 76 68 18 65 35 44 33 6 46 20 56 45 50 36 19 27 60 54 41 22 58 79 4 15 13 64 25 62 42 39 17 29 66 70 67 59 74 3 30 40 32 61 8 28 24 34 0 49 57 26
lipa80a,ANNEALING,258589,45 12 15 25 44 39 17 53 75 0 1 76 50 13 11 4 73 48 20 68 57 58 35 6 21 74 28 29 78 54 52 19 62 27 37 14 72 40 9 77 49 16 36 38 34 60 3 41 66 2 42 55 67 64 23 33 65 18 32 5 7 70 46 69 61 31 30 43 63 24 47 8 51 56 10 22 59 79 26 71
lipa80a,ANNEALING,258549,60 10 47 59 7 21 38 71 61 63 35 53 8 68 11 41 20 3 75 40 25 48 77 33 26 17 55 29 6 32 9 42 72 28 76 1 2 58 15 67 65 70 56 46 78 74 37 23 51 36 54 34 52 62 14 44 13 12 43 16 73 64 66 0 79 22 24 49 27 30 45 57 18 5 31 4 69 50 19 39
lipa80a,ANNEALING,258678,68 43 55 29 65 11 16 49 45 2 9 36 69 30 34 56 28 20 75 0 77 44 18 8 25 61 67 23 37 48 53 72 14 64 21 47 66 5 31 78 51 17 54 58 12 52 79 41 38 39 4 71 42 74 40 7 73 22 63 76 57 24 26 32 50 62 59 1 33 70 27 60 3 46 15 6 19 10 35 13
lipa80a,ANNEALING,258534,74 48 15 58 66 28 23 12 62 32 3 70 2 77 11 59 25 72 79 63 8 71 19 50 55 33 41 45 54 27 17 56 51 21 42 43 7 64 40 31 10 68 13 20 30 44 67 18 5 65 39 34 75 57 0 4 60 24 16 1 69 61 22 9 78 76 26 29 73 38 6 52 53 36 37 49 14 35 47 46
lipa80a,ANNEALING,258558,75 36 79 15 34 53 11 76 31 19 60 57 51 59 24 47 66 39 67 0 72 22 17 74 18 50 65 77 27 2 5 10 43 9 54 45 14 55 35 62 6 69 70 63 13 42 48 4 26 1 12 21 23 61 58 30 68 8 44 25 71 64 28 56 32 78 38 49 52 7 16 46 73 33 40 37 41 29 3 20
lipa80a,ANNEALING,258631,8 20 34 48 15 9 52 65 2 24 16 5 22 69 25 31 11 71 62 74 10 59 32 57 72 68 79 55 45 54 14 0 12 44 47 6 17 42 41 75 63 67 78 33 61 66 26 50 76 73 51 4 49 60 7 23 56 35 21 70 19 30 38 18 1 58 40 37 39 36 3 77 28 64 29 13 46 43 53 27
lipa80a,ANNEALING,258693,71 77 39 75 27 19 59 52 53 34 60 48 29 68 28 11 55 42 69 58 66 54 79 12 33 6 26 73 49 76 5 50 67 40 74 23 47 13 36 22 1 25 57 35 72 30 2 10 61 38 32 37 78 16 9 62 20 0 41 18 7 45 43 14 63 51 65 8 21 24 3 56 31 15 70 44 4 46 64 17
lipa80a,ANNEALING,258875,51 66 53 4 60 45 33 19 59 41 27 8 54 67 42 44 70 37 75 5 26 78 3 57 50 40 13 56 14 15 35 16 34 49 32 17 52 43 9 20 76 63 36 72 2 23 31 46 25 48 65 71 38 29 1 58 77 7 18 55 6 62 73 61 10 30 21 24 39 0 11 12 79 74 68 64 69 22 47 28
lipa80a,ANNEALING,258504,63 51 33 68 62 0 76 67 52 46 40 45 37 10 32 21 11 1 24 22 60 59 75 69 17 57 78 43 6 70 18 66 34 25 36 53 47 74 15 2 65 39 79 13 42 41 14 3 27 64 4 72 9 38 12 49 73 7 48 26 54 19 28 5 55 29 23 71 77 16 58 8 30 50 35 31 61 20 56 44
lipa80a,ANNEALING,258173,62 78 60 49 25 2 75 27 6 10 67 46 19 54 55 59 15 68 28 22 12 65 11 40 21 34 5 66 48 39 8 30 41 73 52 26 76 17 1 36 69 18 31 14 29 16 70 43 45 38 24 63 3 44 53 0 47 20 58 64 57 4 61 13 74 23 33 7 50 9 56 37 35 79 51 77 32 72 71 42
lipa80a,ANNEALING,258867,53 31 28 71 5 22 3 51 10 39 74 46 32 50 7 16 29 56 45 37 49 26 36 11 52 38 66 48 15 14 17 63 19 73 1 24 30 60 70 64 6 18 47 40 79 77 68 42 58 72 8 62 34 20 65 33 76 25 54 78 75 35 23 4 57 61 21 59 43 13 0 44 69 55 67 2 12 9 27 41
lipa80a,ANNEALING,258757,16 21 49 50 14 40 61 24 28 78 65 45 70 26 33 71 36 42 17 67 38 79 57 30 59 63 44 1 41 60 48 54 12 25 66 11 58 53 22 75 69 72 10 68 55 20 8 43 2 52 4 37 62 39 64 23 77 5 76 3 9 73 18 32 51 74 13 15 46 29 0 31 35 47 34 19 7 56 27 6
lipa80a,ANNEALING,258680,19 27 41 62 70 1 20 61 29 24 11 22 53 75 31 7 32 10 5 33 40 44 4 64 30 17 34 57 12 72 0 71 68 8 63 49 38 79 51 66 14 69 78 25 36 9 37 54 26 39 59 2 23 6 46 55 18 28 58 76 45 60 65 67 56 42 13 21 3 15 50 48 73 16 52 74 47 77 43 35
lipa80a,ANNEALING,258439,28 36 45 48 15 21 39 2 33 44 3 8 41 68 62 6 16 47 27 30 29 11 63 43 32 64 46 17 73 65 14 57 77 35 56 60 20 31 78 12 71 10 37 72 7 22 24 23 49 40 61 42 74 1 19 75 0 5 50 55 79 67 25 69 4 9 26 34 53 18 58 52 13 38 66 51 70 76 54 59
lipa80a,ANNEALING,258426,31 39 70 13 77 30 63 52 10 27 8 68 47 75 6 69 18 20 34 26 76 56 29 67 17 4 60 19 23 57 51 46 3 1 54 48 21 59 64 58 35 16 25 0 72 42 22 61 73 65 71 28 37 53 40 36 45 32 49 43 50 15 2 38 11 24 79 62 5 14 7 12 44 78 66 9 55 74 41 33
lipa80a,ANNEALING,258481,66 37 25 6 8 41 31 11 27 30 28 20 59 9 74 5 19 7 17 39 3 29 60 16 15 68 43 4 12 21 65 76 26 36 51 23 1 38 75 13 70 33 24 50 62 55 49 72 47 54 18 2 48 42 67 22 61 77 58 53 78 52 34 40 73 46 0 56 10 57 64 32 35 69 63 79 14 71 45 44
lipa80a,ANNEALING,258270,47 73 42 21 65 75 19 30 25 11 27 5 53 31 48 16 63 1 23 12 67 39 0 66 56 17 58 59 38 70 22 37 54 14 74 6 61 57 7 41 13 15 2 49 45 76 51 79 4 78 34 32 44 68 62 18 46 55 29 28 35 77 64 71 52 9 20 40 3 69 72 8 60 33 43 50 26 36 10 24
lipa80a,ANNEALING,259037,76 32 46 79 4 27 3 36 41 39 73 71 68 74 65 7 49 28 44 55 8 30 19 56 12 38 16 14 13 78 59 33 23 43 48 64 35 75 61 52 72 40 37 17 58 11 29 15 22 6 31 0 70 69 53 2 24 1 47 9 54 20 5 25 42 67 21 63 34 10 18 51 60 77 57 66 62 50 45 26
lipa80a,ANNEALING,258430,33 58 71 54 7 45 73 50 46 20 25 47 27 56 63 48 19 42 53 55 1 17 39 36 13 31 37 0 15 62 57 14 40 70 5 22 51 18 32 3 67 29 10 65 38 61 12 76 72 24 59 77 64 6 44 28 2 34 75 23 21 4 35 8 68 41 9 30 16 26 49 60 43 52 69 11 78 74 79 66
lipa80a,ANNEALING,258305,60 17 31 39 35 40 25 2 32 1 19 34 44 69 29 37 58 38 45 72 61 56 53 63 3 16 41 79 36 6 27 33 11 75 51 18 68 52 73 71 8 74 47 48 62 21 12 23 50 30 70 43 76 55 9 67 24 57 20 0 49 59 42 4 54 78 15 10 5 14 7 64 26 46 66 22 77 13 65 28
lipa80a,ANNEALING,258740,6 21 37 72 30 31 75 9 22 45 60 63 76 42 56 52 16 11 57 48 0 62 17 13 4 74 1 32 14 26 28 49 2 71 24 55 73 54 33 10 12 47 7 8 51 78 5 66 44 65 68 67 50 53 25 3 39 43 15 23 18 20 40 61 64 35 69 36 38 34 41 70 46 58 29 77 27 59 19 79
lipa80a,ANNEALING,258738,76 18 52 22 78 65 1 38 30 67 2 33 48 62 13 4 64 17 74 6 73 42 55 59 34 43 79 71 53 39 31 41 51 70 68 35 29 0 61 12 14 8 57 63 36 20 19 11 16 49 40 24 69 27 56 60 15 7 37 32 46 72 26 75 77 54 23 28 45 5 58 47 50 10 21 25 3 66 44 9
lipa80a,ANNEALING,258335,72 26 33 69 63 64 29 74 34 46 19 32 75 45 35 12 51 40 67 49 20 27 8 21 30 31 79 59 43 52 4 62 6 16 54 61 66 73 11 25 9 48 24 7 77 37 44 39 5 3 10 65 18 55 76 47 13 22 57 42 28 23 41 0 1 50 68 17 70 60 78 15 58 36 38 56 14 2 53 71
lipa80a,ANNEALING,258433,58 25 67 69 43 70 62 23 63 4 12 74 40 3 8 48 46 65 2 51 28 33 36 9 27 5 38 60 75 31 26 19 11 34 56 50 79 47 42 1 55 0 20 37 21 71 78 6 18 22 7 66 44 35 13 61 76 57 41 68 15 54 10 45 49 73 29 32 64 16 72 24 77 17 30 53 39 52 14 59
lipa80a,ANNEALING,258362,77 36 19 31 40 2 76 59 62 66 53 64 43 67 71 37 9 26 57 69 48 70 38 28 0 3 49 35 15 74 10 22 39 7 6 44 13 21 12 54 8 32 24 41 18 63 14 42 17 25 46 5 73 65 61 33 29 16 11 56 30 58 34 4 52 23 51 50 75 20 60 79 1 45 47 55 27 78 68 72
lipa80a,ANNEALING,258069,18 63 77 44 54 79 30 12 32 0 1 2 39 53 75 11 35 78 29 48 60 76 73 43 72 70 27 56 20 49 62 57 31 69 3 50 36 65 14 58 8 9 40 55 33 23 28 41 52 15 61 24 25 67 46 16 7 51 22 21 64 6 59 26 37 47 13 19 45 4 34 38 17 71 66 5 42 10 74 68
lipa80a,ANNEALING,258656,57 46 61 51 16 7 54 45 17 67 24 40 0 43 15 38 62 33 73 6 11 70 52 63 28 34 25 69 32 21 53 4 20 14 77 60 39 50 37 56 30 2 9 41 48 10 29 13 74 78 65 22 23 12 58 68 3 19 76 49 79 44 5 71 64 42 18 55 31 59 66 26 47 75 36 8 1 27 35 72
lipa80a,ANNEALING,258207,61 15 3 62 65 35 7 16 33 72 74 39 51 56 41 66 2 30 57 10 20 18 70 46 37 40 34 8 78 14 58 48 63 55 54 77 9 13 71 29 36 43 21 69 67 1 22 19 23 6 52 0 45 73 42 12 5 31 75 17 68 44 26 49 59 25 76 60 11 32 50 28 47 79 53 4 64 27 38 24
lipa80a,ANNEALING,258610,1 57 58 70 43 36 72 48 21 28 76 74 37 26 39 40 79 46 7 13 38 0 4 60 2 6 24 54 25 75 16 56 18 23 17 44 29 35 51 15 77 32 64 66 30 45 78 34 52 41 62 71 27 5 47 49 14 31 22 53 33 8 63 9 69 73 50 3 42 68 19 55 59 65 67 20 12 11 61 10
lipa80a,ANNEALING,258508,66 45 6 72 67 31 73 19 47 17 1 0 22 49 51 62 65 41 52 9 55 35 12 75 15 64 20 68 30 23 53 70 38 37 16 21 40 61 27 63 78 4 33 2 32 3 54 5 24 8 13 39 79 25 57 76 29 36 18 59 71 14 48 74 42 28 50 10 34 60 43 11 26 56 77 69 7 46 44 58
lipa80a,ANNEALING,258054,23 60 31 75 15 44 20 43 72 64 26 10 69 67 62 49 33 37 57 71 68 12 29 17 48 61 54 56 42 51 39 5 6 19 55 36 7 21 8 2 45 16 79 13 25 73 11 52 59 28 9 34 40 47 65 63 3 18 53 38 32 77 46 78 1 14 27 0 74 76 58 4 50 70 41 24 35 22 66 30
lipa80a,ANNEALING,258217,10 23 56 61 45 51 66 76 67 13 19 44 64 73 78 70 15 16 52 22 75 30 11 49 77 4 24 21 62 14 39 20 47 25 57 32 43 26 27 18 65 12 63 72 54 41 1 74 46 0 17 79 50 60 68 9 6 71 31 3 53 58 42 5 29 35 48 2 37 33 7 69 40 36 59 55 28 38 8 34
lipa80a,ANNEALING,258710,79 22 5 54 35 71 69 25 39 8 15 49 46 32 68 26 36 47 18 9 10 7 65 29 40 67 1 17 55 50 56 72 12 34 14 59 30 52 66 11 28 60 33 38 58 74 75 42 57 4 45 16 0 13 62 61 51 3 19 53 43 23 48 31 63 64 77 2 27 73 21 44 20 41 24 78 6 76 37 70
lipa80a,ANNEALING,258420,37 15 64 54 63 72 24 32 60 17 23 71 26 46 20 27 8 66 50 9 74 36 41 42 38 47 70 43 22 40 48 51 45 13 4 34 53 33 30 18 31 39 62 2 28 7 61 73 52 25 58 5 59 78 67 79 44 69 65 29 68 49 14 10 56 6 35 19 16 1 57 75 11 12 3 0 21 76 55 77
lipa80a,ANNEALING,258497,42 41 70 50 26 54 64 76 37 71 28 5 12 58 77 30 73 79 78 31 7 35 39 27 36 43 15 3 11 59 8 34 75 67 2 38 6 10 48 18 47 65 40 66 74 63 0 14 52 55 68 4 32 33 23 61 9 29 45 46 1 16 22 49 51 53 25 62 20 57 21 69 17 60 56 24 44 19 72 13
lipa80a,ANNEALING,258266,47 70 61 16 25 10 11 20 28 17 55 49 31 29 76 63 53 39 6 24 41 12 65 8 44 73 52 14 46 40 26 78 56 3 74 69 43 57 22 68 66 34 32 21 79 51 33 2 0 38 30 42 64 77 54 23 4 50 48 5 18 15 1 19 60 71 58 13 62 45 37 27 7 59 72 9 36 67 75 35
lipa80a,ANNEALING,258169,9 56 53 51 15 61 62 64 69 38 34 11 36 57 6 23 16 12 65 30 41 63 26 35 25 8 45 28 66 20 37 67 70 44 33 77 3 71 52 10 59 42 76 75 22 49 29 7 43 48 50 39 0 27 74 24 68 21 40 1 17 18 54 55 5 32 19 79 73 47 78 58 4 60 46 13 72 31 14 2
lipa80a,ANNEALING,258513,51 13 74 18 58 56 14 46 67 50 69 2 45 35 34 38 68 64 70 57 65 60 42 12 0 23 7 9 25 53 10 71 62 79 11 66 40 3 55 8 37 76 78 1 6 73 52 77 24 75 33 41 16 44 61 48 21 72 17 27 20 63 15 54 32 39 47 26 19 31 59 30 29 43 4 5 28 36 49 22
lipa80a,ANNEALING,258791,45 7 35 28 46 79 11 10 70 41 14 17 8 0 23 18 5 26 19 69 37 4 63 76 51 55 77 57 22 71 2 32 9 43 66 78 40 15 31 44 47 3 16 1 29 27 36 64 52 6 67 65 61 50 20 25 21 56 48 60 53 42 59 33 54 68 38 39 74 13 72 62 49 58 24 34 73 30 75 12
lipa80a,ANNEALING,258441,79 1 73 69 22 49 62 31 8 23 39 59 54 2 25 30 24 74 65 43 32 44 7 64 68 21 9 42 3 16 13 76 12 58 66 78 38 61 71 5 20 19 52 6 0 48 60 4 34 70 53 36 15 50 27 57 33 37 46 40 72 55 45 56 77 51 14 28 41 18 67 26 11 29 10 47 17 75 35 63
lipa80a,ANNEALING,258559,31 0 63 78 38 55 34 33 22 66 21 11 51 4 60 46 77 12 72 3 14 19 45 28 1 47 42 32 69 59 61 56 49 6 24 67 7 9 10 26 57 53 36 35 13 79 27 50 41 62 5 44 52 37 65 70 40 48 75 76 68 17 16 58 20 15 8 23 18 43 2 25 39 74 64 54 30 71 73 29
lipa80a,ANNEALING,258608,68 61 0 72 10 75 13 26 65 6 70 34 43 57 46 8 32 44 17 16 76 15 73 27 35 30 31 12 1 37 36 21 33 56 69 78 45 42 67 53 64 51 59 29 38 22 74 48 66 40 47 9 63 3 24 4 58 2 50 62 49 52 28 20 19 5 77 7 11 41 55 14 18 54 71 79 23 25 39 60
lipa80a,ANNEALING,258973,49 5 70 40 1 51 23 31 27 33 57 28 46 10 73 53 11 77 13 24 30 74 25 59 52 18 2 71 75 8 56 36 68 58 63 48 42 26 76 15 47 29 35 38 22 6 55 61 64 17 37 0 32 79 12 44 45 62 50 69 19 72 34 16 78 14 9 66 39 43 41 60 67 20 7 3 21 54 4 65
lipa80a,ANNEALING,258888,10 58 15 50 21 59 32 72 25 29 14 38 22 48 35 74 34 67 33 20 26 63 2 77 53 64 13 17 61 11 43 49 41 39 70 42 65 37 9 56 55 1 52 24 47 19 5 78 30 69 27 62 40 0 54 36 76 68 28 60 46 3 12 51 23 44 16 73 71 8 18 31 57 7 45 66 75 79 6 4
lipa80a,ANNEALING,258362,47 69 53 1 15 24 12 6 17 20 31 40 61 25 7 77 70 55 0 3 8 51 39 52 42 41 19 9 74 23 5 2 37 30 14 34 38 21 71 36 65 76 48 50 59 49 73 54 72 29 44 62 35 16 10 13 11 46 64 43 56 28 63 66 4 45 32 67 27 33 26 22 68 18 58 60 78 75 79 57
lipa80a,ANNEALING,258504,37 25 43 0 67 14 73 54 9 12 22 65 5 76 79 20 41 1 49 70 53 11 55 46 35 51 6 58 30 3 13 64 8 45 15 28 78 60 4 36 7 19 62 66 27 75 39 63 69 21 68 18 16 10 42 56 32 2 50 29 26 40 57 24 71 33 48 74 52 77 44 47 38 31 61 23 34 17 72 59
lipa80a,ANNEALING,258354,29 42 8 14 5 68 66 17 34 2 53 41 9 31 47 7 65 28 51 15 67 37 38 24 36 49 77 76 27 75 39 30 10 57 50 70 13 16 11 3 23 22 60 40 64 63 74 4 69 46 6 62 21 19 26 43 73 1 54 55 35 78 32 52 33 20 79 58 59 18 61 56 48 71 72 45 44 25 12 0
lipa80a,ANNEALING,258557,64 72 50 38 30 6 17 55 58 18 47 60 45 66 2 3 26 76 32 54 0 67 14 29 22 10 16 59 57 9 19 28 34 13 79 74 71 15 31 24 11 43 20 33 40 56 77 73 78 23 61 42 27 48 35 39 70 41 36 21 7 52 62 46 65 49 12 4 25 69 53 75 68 8 63 1 37 5 44 51
lipa80a,ANNEALING,258947,74 11 59 8 43 26 67 3 72 69 78 5 18 66 70 48 14 68 42 75 29 63 76 61 10 56 71 50 57 54 64 23 51 22 49 79 65 37 53 62 34 77 52 55 73 0 60 21 6 12 46 35 17 16 47 39 20 4 2 25 30 45 31 44 13 40 28 32 41 27 15 58 1 36 33 38 24 9 7 19
lipa80a,ANNEALING,258442,73 63 49 15 17 28 9 75 78 56 46 0 74 48 33 4 43 11 24 76 72 18 57 52 23 16 21 31 79 59 3 1 58 5 64 69 71 50 19 42 67 20 29 62 32 61 12 7 36 30 55 65 70 8 2 53 41 45 47 44 60 54 14 6 26 35 13 25 40 51 34 37 66 77 10 22 27 68 38 39
lipa80a,ANNEALING,258429,14 2 26 38 36 47 22 49 17 71 24 45 16 60 58 69 27 18 66 43 51 48 1 77 62 79 57 23 13 76 10 15 28 52 7 25 54 46 61 65 8 9 64 67 5 31 21 34 6 50 53 68 40 11 35 19 73 29 32 74 75 42 59 4 20 72 56 41 44 55 33 70 37 78 39 63 0 30 12 3
lipa80a,ANNEALING,258363,43 22 55 76 64 67 21 37 54 4 31 71 13 62 32 9 8 3 50 75 15 10 77 48 69 44 29 1 0 17 72 49 56 18 23 7 40 52 33 36 60 65 34 59 51 27 78 53 57 24 6 28 61 35 16 45 26 63 74 41 73 12 11 46 47 2 19 38 14 30 66 20 68 5 39 58 42 79 25 70
lipa80a,ANNEALING,258325,21 64 40 47 8 75 14 53 52 69 12 51 18 71 4 22 73 28 50 61 10 42 36 20 76 74 32 68 57 6 35 77 46 19 23 34 55 43 79 2 48 15 67 30 1 65 38 56 58 70 62 9 25 63 60 54 37 39 7 0 45 44 29 24 3 26 16 33 49 17 72 13 5 31 11 78 41 27 66 59
lipa80a,ANNEALING,258424,29 31 63 62 10 52 48 58 56 3 39 40 76 2 15 0 34 59 5 16 23 55 7 73 9 77 41 60 1 27 50 42 37 79 64 22 45 36 19 47 75 18 44 8 70 46 66 54 17 14 32 24 74 57 13 38 69 28 68 78 43 53 30 71 51 72 4 21 61 6 26 25 49 65 20 67 33 12 11 35
lipa80a,ANNEALING,258516,50 51 49 18 56 44 77 67 3 43 17 58 59 4 11 41 57 12 73 55 14 35 38 70 16 29 78 13 72 20 75 54 9 64 60 61 22 5 25 39 31 66 48 65 0 46 76 10 15 32 53 21 47 40 63 19 69 24 34 52 62 79 42 27 71 2 1 37 33 8 26 74 36 6 7 45 68 30 28 23
lipa80a,ANNEALING,258553,67 39 4 72 9 48 8 70 50 73 64 55 77 60 7 2 78 43 34 66 15 61 31 24 0 11 29 75 44 3 56 47 32 14 6 1 58 68 18 22 25 52 35 45 63 76 42 69 37 17 46 38 74 54 49 28 16 65 27 79 12 62 23 57 51 59 40 21 5 30 26 10 53 20 36 71 19 33 41 13
lipa80a,ANNEALING,258606,15 12 71 72 68 74 40 76 0 24 67 7 73 64 49 37 17 50 10 14 54 77 30 20 13 16 60 33 48 46 58 36 28 8 22 27 47 23 19 70 56 44 26 65 59 4 34 55 57 1 39 66 75 35 9 32 11 42 2 41 38 62 6 21 79 25 18 69 53 3 45 78 31 51 61 29 63 43 5 52
lipa80a,ANNEALING,258480,5 63 2 65 42 69 33 56 23 13 79 17 34 15 11 46 64 55 6 38 59 24 10 41 35 1 4 43 47 40 12 44 73 3 57 45 53 48 75 61 29 67 70 0 52 39 58 28 7 8 54 68 27 9 49 21 31 25 51 30 71 60 22 26 32 20 72 74 16 18 19 78 76 77 36 66 14 50 37 62
lipa80a,ANNEALING,258674,76 34 59 53 65 35 73 52 55 8 30 43 74 60 57 67 29 79 56 69 24 40 37 71 62 41 46 3 7 2 16 12 15 33 68 48 31 20 19 22 39 42 10 38 32 36 1 45 0 54 4 28 66 75 63 23 47 5 6 26 17 78 27 64 14 9 61 18 51 25 49 44 11 21 58 72 50 13 77 70
lipa80a,ANNEALING,258756,48 53 21 18 39 25 17 14 13 78 63 23 19 34 79 1 40 12 0 62 35 9 60 11 36 10 30 29 22 75 7 56 42 26 71 15 57 55 4 31 46 28 6 73 33 72 24 38 68 66 2 41 37 77 43 3 27 65 49 5 16 32 67 47 51 50 58 76 20 45 69 61 44 59 64 52 74 54 70 8
lipa80a,ANNEALING,258280,7 14 36 19 22 29 35 13 6 40 4 20 23 0 17 61 57 70 38 9 51 45 71 60 2 16 68 37 27 55 11 48 74 56 3 5 78 25 26 21 75 33 73 44 53 32 1 49 28 43 67 39 77 41 8 52 50 63 46 34 64 47 79 42 59 12 54 18 66 30 15 10 58 62 24 72 69 65 31 76
lipa80a,ANNEALING,258564,30 34 9 13 12 32 48 8 40 73 75 69 28 44 1 10 14 65 37 35 67 57 20 60 39 74 71 5 77 17 58 24 22 38 31 63 61 56 79 70 54 3 68 18 49 16 11 23 19 41 50 55 27 42 0 76 53 47 62 7 78 45 51 43 6 66 46 26 52 36 21 4 72 25 33 64 59 15 2 29
lipa80a,ANNEALING,258526,17 3 0 49 45 40 52 73 34 12 78 47 22 33 62 23 11 56 70 35 29 51 72 20 69 36 67 16 18 8 75 31 2 54 42 6 7 65 79 46 66 44 27 64 32 5 58 68 55 19 53 39 14 77 13 21 59 57 50 26 30 71 74 38 1 41 25 24 60 61 37 10 15 9 76 4 28 43 63 48
lipa80a,ANNEALING,258395,10 38 47 44 29 16 76 14 32 18 72 31 15 37 56 59 23 11 35 77 43 5 19 63 55 30 57 3 49 20 73 0 8 70 78 61 17 41 22 24 42 46 67 9 12 52 60 45 26 74 7 25 68 58 28 75 53 36 66 27 1 62 39 71 21 48 2 40 69 13 65 51 34 50 6 4 54 79 64 33
lipa80a,ANNEALING,258344,17 33 25 23 14 63 50 36 0 56 3 77 70 73 13 22 58 27 57 42 64 66 38 5 55 51 1 52 78 37 74 4 67 31 34 2 10 41 20 12 21 47 61 11 46 54 29 7 59 39 44 32 43 15 18 49 30 35 62 48 19 28 6 71 9 72 53 45 8 76 24 68 60 79 16 26 65 69 40 75
lipa80a,ANNEALING,258536,16 48 70 10 11 33 40 68 71 30 66 27 28 3 8 79 9 36 18 20 74 5 45 63 51 73 26 21 43 34 39 47 76 23 12 29 53 46 55 59 62 56 42 64 22 2 6 41 14 32 67 58 24 57 19 44 25 75 49 31 78 72 1 4 13 52 77 7 61 35 17 38 0 69 37 15 54 50 60 65
lipa80a,ANNEALING,258339,42 57 2 79 16 25 56 9 48 20 14 74 60 11 6 71 37 53 76 21 31 59 61 54 45 46 23 10 62 26 4 12 30 43 64 32 35 7 13 52 58 19 29 73 78 18 33 65 40 55 0 8 51 28 50 47 1 17 22 24 72 41 75 66 38 3 70 44 36 68 39 77 67 63 15 49 5 27 34 69
lipa80a,ANNEALING,258783,21 75 10 42 63 19 49 36 28 3 17 67 16 31 6 39 26 15 30 77 64 8 62 45 12 46 51 58 4 5 35 57 13 56 25 61 48 40 55 65 37 66 76 32 33 72 7 2 41 27 59 23 71 60 18 52 68 47 22 44 43 53 38 34 69 70 0 54 29 11 74 20 9 14 50 73 24 1 78 79
